velocity,angle,range
44.68398320218181,27.566420360391014,149.47611277330464
91.66023344431899,87.32693835366791,113.96067412236194
44.42687566485664,33.991420189462225,180.72414829726156
59.089118330942775,28.386659287299054,290.23176978016886
40.785338863956454,87.71526747008582,-6.816015334647846
25.027849766546865,79.09338453525785,27.224967744779942
21.985828535453066,62.63322596771666,9.155697501654892
17.744916728858268,22.244850155946757,61.953584464998606
76.35988172026454,75.97839874945308,288.2021838330934
17.863511097528846,77.62731578795217,25.113875383899618
37.23294816456422,66.37441324937744,120.52925563994977
15.522162372257224,84.3205978897457,14.301023256483104
15.688564844070488,47.26393501414804,-17.154953945053943
65.16195264502576,69.89042387145732,285.6359848510887
79.39670091684296,35.237476723101594,590.6194659948646
52.19989410661551,59.13390039031987,235.49682873036488
65.27722243285271,32.89549763540589,392.78850833766336
25.919433424747005,44.513376922757764,69.68821626703627
39.59338301530184,81.73892249976487,-1.7238759504323724
72.53512549190094,68.77206127119643,375.8797524281534
68.41520464679891,73.50160342358626,261.9585062792913
63.99932243249679,83.1693487032202,110.98527764723222
54.61884259214693,34.374581151060546,260.68394554480403
30.0326294348921,66.40246047409593,85.55335734437908
74.39025220419558,84.66210315409961,101.27086690362188
16.85758647142523,77.23795000275335,46.6594668892661
29.332935164455687,35.50527200736006,94.73848888518565
44.84664888525717,20.039796956205272,158.8633566452214
70.39957670744505,62.01208080322162,422.62833197844583
41.657816560944966,52.946075364798816,167.313032595576
61.80186418653968,81.90790563669941,105.23920002777896
79.64943228461068,28.65140402371648,550.536502494412
38.84065648029503,57.65484010364656,126.8629745357608
24.876110276371826,53.67591969946573,11.336628031865025
29.851155233984915,23.970796813051145,71.96761376699999
47.04201753984308,84.92069338385885,38.82770205923511
63.321466743621755,72.93062900582962,241.8456579029785
16.82803044192317,51.66630209778514,44.77840309630672
44.44790347046494,36.944985964388025,208.7120695655049
63.82325756855478,43.58030543764015,396.6387540605209
47.48611762549857,65.89192399392498,170.51980583610316
55.38700583440419,41.548191159230825,310.6031372993707
65.16635103269823,68.96998200788371,261.6575285400393
47.4530902252139,59.17156219792334,224.2351015416216
28.990158685583346,66.52160444836287,77.10472231814644
90.40514458704281,52.58773453755565,772.5242871548979
40.457551762018454,23.41425406288231,154.65060984955144
32.54590403495972,67.71531067197427,78.55845829047271
79.1032260613983,47.96836410301735,642.224065421702
76.03181840169503,71.15802525623971,367.14455879639615
83.61265496460602,54.16046745910429,691.7386861219086
53.65255157992494,36.81306024291409,292.11301092282287
78.54316120342193,60.89485870002684,592.7196178822377
92.05841650147417,47.648704704961936,863.7757564071496
51.05353762255816,47.38346794522467,263.5319226451834
38.3070357289119,82.37637832040474,49.07185400363612
14.791712441484908,17.8780190960982,57.78218226508307
45.014719407649615,23.619780538341292,116.3996492844231
17.885186491574476,65.36143071412889,62.10678451559144
25.27861105864561,62.98006807809396,46.30608008671408
80.94783450045719,67.73353350565647,460.63251129736096
45.755904012532135,59.4030487009999,144.9409088602335
17.212295869043718,50.13770694797994,62.13257369277319
88.03536078502438,78.953609157481,269.4236944322631
85.54935663041873,83.98350464980538,152.45063902412662
13.784684378010084,21.853205591358705,2.524473862486449
26.97111960102664,49.01401018792154,90.40925984648808
91.08151030033122,20.665199859989695,550.0558669931906
23.225069541119996,27.259223264713732,59.66872642392353
61.0897752939283,49.576813439241434,366.45238716102705
38.190773245100594,50.56835510628027,117.68330966142017
26.115699532677034,85.82532098676468,-9.058438028753338
13.185238923740625,45.57920032061631,16.712557330380537
19.029720635199467,71.02738418908174,16.403164971857375
74.96887930266718,35.06398983838881,539.0261934391357
23.99577437595314,28.711690460052864,29.93845721941618
59.05617384448848,17.197383473197625,207.95261165076616
14.123661942760489,62.17692157008011,12.478566388301276
34.39161932716168,47.93976695767648,94.60020036321103
37.911056506531764,37.54690777911936,190.87404620858587
91.73056298623915,59.96025302734834,725.0488062309117
57.23655033900212,23.298452627817554,231.5212599681393
81.77212647824946,32.88110386138865,605.6002560879859
64.12288607460961,72.83152420430977,246.3786320440212
31.280879410384244,72.83336780228309,39.71297162409472
59.225491037540706,49.55478374239485,396.19976261836405
84.27814080078396,48.12297592295431,720.5841330680884
69.09272952055022,49.260037597177345,495.0634989721842
54.85843733766044,44.77155227436872,309.52850857530257
13.989867703330871,63.77717039383285,64.66803815776359
35.65473154265328,16.99946791196216,33.80054347330483
90.34987854132086,19.801065482583,534.3804678488773
57.656790302750316,54.952631731646186,319.61541837570127
17.617575962175973,57.65039852558641,9.228305957346251
16.618748338153885,65.18739595328839,7.3194496862127
65.66205009160299,38.07090337053495,398.65410466246755
46.975877388396746,86.3949493495242,55.6946549599541
38.327224978596405,62.06781609296942,121.82391338142385
28.140929404504856,50.26725847667271,85.86778291026907
16.320757801342605,72.90517521834339,31.738272731586733
82.82955316573653,75.52198953686606,348.3924990530415
34.39459652194345,83.46123297903749,28.054068981053433
64.7897791664108,77.18117141858075,186.84010905780647
18.327321393682563,24.766057108353394,36.88012853744281
32.149556187339364,64.55255784239458,98.7676305263557
61.38182493244578,27.571769193654465,296.1049316095309
91.76311116066334,70.25864348542777,535.5566247851473
88.55019499427883,19.1859579128706,500.0752454825047
42.82545745301964,51.853706144393335,208.26816411918617
44.03504758388323,40.33750100528637,182.6700310049577
89.18532719977443,44.533090577711604,843.0556354351988
54.16507999993557,24.652625187340277,228.20685809627994
71.24936929021266,66.71325363791564,392.24105700324384
88.77408488714717,26.527772509543006,609.1969856886319
56.41418223408888,33.93702437782461,297.14147167453496
59.700582061317306,68.10861883032089,318.3450821808956
18.78954220735106,40.75951560091171,94.60113566238849
45.72543668310174,35.201253672466684,216.70921953642605
73.54795739468466,83.31107323751473,162.8187575236552
42.51421835239657,82.43798941122633,20.38417696938453
85.48908542612382,31.828175916567,727.2016178707155
73.07302910582231,59.63034448520627,485.3276062543899
18.484412690231952,16.78188045500282,50.82161740767705
79.55183514258499,72.52038302022025,391.6323986186198
60.757685699891425,59.03817230733137,317.21930537523355
41.89660302892751,45.95391408667635,189.06607634210485
56.186696103899806,61.797759533654414,314.57063207802497
29.427792424747434,39.72973823343324,127.50140639826488
40.71274039123509,78.20855055474541,79.96221738640915
47.603689483967365,57.7747854615755,197.7893290481988
54.23872805176536,64.34390397354969,246.1306573306995
69.13791522562326,46.75303261476892,528.8628237608291
32.285748836540606,55.34339131910349,61.655693416923405
79.92916928274303,15.554656976006308,320.80376745401594
60.41983816278944,48.60393786746307,356.22902225756627
66.18538829681479,31.872267241701238,413.02490823943515
83.69289022688508,15.500061966083301,377.64218377898044
21.342067765395484,75.0749864632939,-22.580873800674826
37.103564582528776,21.473474657965305,93.59381627366086
70.9497648290473,74.35586447178355,284.1824243525879
22.85802829920822,34.04279446582849,66.61941626708881
38.97264737403696,85.94682697176327,62.80980662709035
65.96050504860833,85.40670026103632,103.37140673830487
39.33502893957076,41.5279746623295,141.70435380089899
55.122524803468075,58.7973365953672,277.99006884163776
73.18669311089201,28.440930052648614,511.22784770254384
86.874862661439,62.27391828635868,608.0748460365422
19.77487795007105,51.688262631849966,-5.842400323758511
25.689883731990292,48.971363409536764,87.6654542140449
32.29124702876956,74.8221353946335,35.057071846959545
15.897697603837507,56.22878488585818,55.459526350606154
31.893027809547668,47.5961420109564,111.99816022653528
69.77603480509796,72.68988894738392,265.48552709725345
23.80966771316976,67.65887965263246,78.35967874531022
24.073667604679756,66.41830901467144,45.93260128326859
18.420029669246237,64.16551493977875,30.443694624705174
32.30585791024258,31.22021397554682,79.05542966757733
38.49616304606445,18.068508764622628,39.48189543929617
61.336332241634814,46.40496099828696,420.7307524626919
28.730795205411397,57.71856726379675,15.184679344494867
62.213352025954904,49.198458859380445,417.57598678340537
30.260110196857255,52.28470690246728,93.30130388918609
41.587165625676604,32.42182913022431,182.580077583947
49.54494097802964,19.815029579742674,138.5285561374397
83.10087855714625,50.767953621783164,718.8898934971521
24.701618043630894,38.31280186421222,59.05476227583906
61.678633292440985,58.456297071231674,317.94021276863225
23.257273860045537,19.42209954776713,62.291963985368696
87.44679754391234,28.622176003739202,639.9697534357475
27.989538077058334,74.42478051899127,43.424572565168575
58.42078954201217,41.472123918873734,342.18681776414365
89.5641333813545,81.06343466467432,248.3255198284754
19.966206895709565,36.64410645586439,43.31320400045054
40.05489672916208,57.76474034088983,148.79481551658358
86.94849489555543,15.402891856242244,391.4097354844025
31.166034512969986,86.65670728757391,-4.863973896824351
81.06123300838962,83.5632038421493,142.1858242611878
71.98296990300338,77.61263479083186,227.5443170161409
23.1101370659038,63.45747288260815,61.804867123097225
25.217273506028402,32.802331804581286,59.841791392629574
35.287628764060145,69.78059875310424,55.72892914728748
24.622473905934353,77.20750252521833,60.068916460388934
31.224393395767137,73.95361759410875,72.8335866852743
48.29938134124297,81.49026663277746,67.37729800923655
92.3456201321447,19.760584654500516,572.3314952705354
25.429145808082694,64.66736030185811,45.66977398478108
12.079123173248721,77.62523911971192,15.696327831442304
35.89886231038746,79.42220869734459,-18.53079680658975
88.07899523456294,70.97338962061448,498.9632604662913
41.822984198076824,20.890898348925475,117.71095848748531
61.22406833995842,85.2438776349924,117.77101816391215
47.07746221071795,77.42097544825464,94.27968856950058
63.51489046132847,51.81377704300193,437.24018932210504
69.38308620483897,50.52449526438044,538.0359344914591
29.490955471663927,36.36925036054049,62.90952393957804
38.28665675018423,52.778704949891846,141.41844344617758
28.543996490260938,24.903124889011114,52.4037564655479
84.45300407071831,16.499886183942486,396.3540670370597
16.089032617509602,78.89810596054431,14.745260154284342
30.76003518794991,60.237624095468334,107.6967973770132
81.69538945589616,70.85333896359052,396.37224211476035
46.931542428953,50.74244305221022,271.9393210056325
45.180896520854624,18.554879583800936,103.4801883388403
92.27053707938585,21.175166157246828,605.4821471642911
68.61890453583865,40.72452013262727,451.107497290899
25.947910457244625,74.91632541549237,47.50975036520857
57.52123396744975,34.89647138439605,311.80848592983074
80.62089033785585,68.04922716671857,434.4446804908196
88.34366799155113,26.62146750758162,686.5234237377198
39.53289025542864,76.22582893125931,65.80249168986283
64.96182461274194,39.29140143273743,459.84436127618056
14.846957987397124,45.36322118952244,-4.9066415194755635
83.08437572105659,22.739586512702214,525.8643119863416
90.58127002598528,48.68881116805037,814.6513029657626
15.489989211107456,67.24283739609541,43.19988149650278
17.99012985667342,62.82160428028508,54.22589501493276
32.72191160715106,64.87228513039764,80.85155649619549
48.08418048880724,78.52679050200237,97.75231257869564
41.20819336449871,56.24122783902131,140.9049318050724
83.96785334157602,84.93967084980993,109.10892165095247
35.488466233945495,51.32254711307934,126.94285497041646
48.46935848445936,70.22745561741509,139.78955405911856
65.26078698920989,19.672255413373723,250.4615705105011
79.16634481070994,28.240333471281872,507.5984969516961
29.33889946983917,18.44729369827592,61.46228424076562
74.4414757045725,45.90872592791756,587.0828216499933
30.498036965583594,69.39309120738298,70.21736069870254
28.442274936144234,24.62370316088891,36.24240068012479
12.722136712265623,42.71702881515465,45.17416144938321
57.80097975724842,49.61480484311039,384.9793501328575
57.359072115415024,57.88371037208864,303.34730195951414
31.48502032759984,57.68572812476041,79.37900770381984
29.28899009697301,38.34943926302732,69.48122609721047
62.59263004136093,70.5368226651164,294.94698783369057
85.2006642984703,36.99643194647639,715.5516253393041
76.98247157604318,23.03401368190777,473.8709781048026
59.09160911077334,62.887691668380356,238.05429683262383
39.58611218717661,38.61757881635528,122.23693086161927
55.1645419238946,73.21256182034098,162.8006376490842
57.886154615507685,47.290557472917214,362.80533617919366
68.44475216191293,78.82265288304042,145.06863741848025
30.528304798818702,28.942467151950666,55.37183558719122
86.53001185919163,28.123435451982058,617.1886138909426
47.04908896205216,75.74450610108276,107.83049234205383
82.83816200164955,70.40879108188231,388.9828786207082
39.4088875686346,70.09816447040555,65.8667907285531
44.5409358176694,69.86057340206352,178.18716238080157
80.74650611369482,66.9049424834268,446.66350479673235
38.58994357483548,52.15752938552139,128.02459458277283
37.92830734419241,25.229948705139115,120.94834819149507
28.035363043652115,35.260071788664405,52.03421822908868
71.50831645584759,81.08634205893762,150.73457308269846
94.26119184540214,22.979092462854236,613.9476832082564
31.459749341575417,59.543166879833734,108.50554032776792
78.97905580349625,33.08861165996488,581.4493344965222
79.1402610381393,58.58764169897359,561.7166930402478
62.5942394180299,46.923426670352285,390.4528064445088
61.599485001482535,64.08039949642958,326.6177417974716
94.77630174817041,80.15504586104065,345.26549664542114
83.28745605078913,85.79067931432805,109.62013300140329
16.972430762707788,38.943467556312946,16.187920286137356
40.89052422747706,83.17398045530227,26.03545324697884
21.164907273298127,73.44333792877916,27.50912833813044
17.637861702063734,38.06439661921986,-9.981416507628094
18.957302733619244,50.07763107252006,13.158427563893468
88.14778543206371,50.284050185411154,803.0771714252228
63.90983530284831,17.912664054926022,191.2208383815125
16.973022981581792,18.162933742751306,41.936042531218135
93.24037150727631,60.00550162196246,747.9828719905731
82.55976927257903,40.38886559815896,669.048704072151
25.470315295251027,23.719377282856225,41.77604275133887
91.75736542086636,46.346090186685316,854.0474132001405
76.49509354587832,58.79395535524284,522.883172115418
91.57558130900952,26.364415683632295,694.6255718249879
61.46555891308189,74.77533306152088,185.29734996166042
47.78297120414661,39.713691270457375,234.12121064111167
45.17548602411084,40.20060390414483,260.93019245962313
39.057643542942486,65.57417453409518,128.01321298562505
19.78282805148539,45.57947512833992,50.481064777461135
62.33272180097026,64.15818136030973,298.6142259612436
89.91042566186161,18.637708917853104,495.011344899983
60.176884305791845,52.48389332540774,329.9573698932226
59.028744064171164,17.63604962122542,194.94360924322874
53.679967898138685,19.285428240660494,167.059716989189
91.50379163376063,25.779608833756193,663.6517819767745
92.58746077186753,78.91767849964428,317.2883831706014
51.550548214610274,49.85955639291558,246.49814993059454
54.64091364437903,39.40084284487613,298.4269092937164
55.34752420309909,87.5489562925468,25.496436990156354
16.906443710434676,51.40140903381003,61.137208492020775
76.47506052838646,47.29555755340706,607.0819950540682
52.371049965886655,45.39826503817158,264.77581527117997
94.65897956079759,20.798776886162912,649.509418587728
22.10420301203894,35.944946858784036,16.999898809914807
49.492149779867354,59.49849235624321,184.80718702174136
52.13165313064237,29.804966347398462,228.08960133969703
17.567651131344405,33.67142925978621,12.510257733558461
29.825563567192685,44.23605379492092,109.96552282278284
18.873699324047838,21.816426450983446,18.84323922472143
84.17361235047422,19.295856014040183,454.02669821577047
76.41240954215225,79.0407756803128,228.0439855836895
77.43139682248795,16.918962216545587,376.4976163693493
61.080417029153686,82.19591975585854,119.2971282508234
63.12382034522437,85.40310073575661,44.199977091203834
65.77485006299396,33.75705966201108,419.6779547524442
21.010343916817714,76.10052638028156,42.99285683026655
68.26404931394399,31.790213347915834,435.91172518505175
57.46535767781167,44.4584914596242,369.1818234887948
46.23410254231155,52.312437857305405,190.49086873468275
79.26884999589412,69.5530383099707,408.9836566434709
46.75616048021519,80.92735370220566,58.44222344726276
92.65357541619379,53.44344651022255,870.5137038716316
61.32338410360139,80.4599763219214,133.9838634139288
33.53447243956241,48.96928515718856,117.62657859763318
91.40763371886821,64.69438486416016,657.7415853668588
39.42823147613021,20.063747987886025,144.46162007954734
37.562836609026746,85.00878089528845,49.153328277970466
13.874304511716419,32.79723185040383,17.278444871910263
59.749857112222855,76.74427133357756,136.1028989492484
30.153530846345042,85.6717713053403,-5.221398397492843
63.972286614225716,15.538645722167406,178.61361748466308
34.50104274783829,16.036442089855505,74.24994477659084
69.6049703656123,78.41644477554891,196.75956086676246
12.832283357940481,58.00756439327479,-14.271602430407299
48.16128687431167,38.531706874808634,229.2282214382468
61.53212790907462,48.7836290148039,378.38268908760705
32.291749458487416,18.98132929987171,49.79674961372167
56.49424423767292,72.90761649206061,173.76735532556157
23.185680843794884,72.41319744659883,33.02835672867021
28.66289835914307,57.023890938976024,90.48394550308682
38.73491270604747,49.45789894996599,133.2399545542628
30.863130589204633,39.08679222397696,70.68541834155631
17.67782353336278,24.058819503401995,-24.32596914059994
79.32315369009802,49.22746928698584,662.9298352934869
67.54667026339112,57.162731376791264,385.97674835775746
57.007630710006005,55.7844994687388,303.7489591007204
85.90066026103256,35.77733995133474,734.391843949507
85.62978595026235,15.960950689680597,390.07315802430975
76.58238224555949,42.33077578012181,613.5228002729054
23.366410548090677,40.15393615583525,39.59631807901562
27.49111676353958,22.45614030803832,29.703568601616528
82.34502185341951,72.9266241478754,368.2552673200929
46.7710943641949,81.17610274309244,46.08609521521829
38.326047424248976,86.034995366074,1.1268976082151703
79.92074909106637,38.50623381075479,588.1188761866957
44.25809371621285,24.33964183378218,115.76574650520732
86.42513315903797,44.379782869751295,817.3164978522813
45.68119248993525,84.8107378075897,31.63315983576731
54.161731692912106,23.410229518589205,213.15237045090652
35.71712285252982,64.37429057967267,101.1687997806209
20.995821032878716,85.77922409092558,34.342695263520405
37.47257213406031,66.19423282552144,90.43404766416016
39.95685571940412,30.876246767048976,122.18848906619526
53.05011648790117,48.21207329031906,302.7877809268546
70.14338719251387,42.38352552874991,516.3406912420259
91.30914272481145,74.12354357162312,462.2898569339238
42.128011123828514,63.55203090635209,132.18355134537825
22.595791136226808,43.484584849336805,73.49273906926051
72.78864041295752,49.82909240041141,513.6433703735232
68.85859651008334,79.9472994711931,127.27228783612611
50.203159337163,81.61732255448881,63.802310795265626
75.74307326777038,74.78599748496546,324.4731055639159
35.204506175923214,44.47486786205065,127.86330159543535
82.86790490128053,55.90482608533027,636.8585661636747
38.70477470552083,22.267008325945003,118.10713309778055
42.21478760039467,45.190164642263916,137.16173315995727
31.213181744849578,60.139319335670514,98.97697228788095
62.46945094108365,50.77446404381202,394.42076846274483
32.80634483240867,61.83315645878233,90.9598845563902
71.31385110929017,28.55229298610608,429.2279838347649
29.366025446526535,19.02353967691191,43.33010422901195
33.836264165943554,54.14922722692751,74.30832089021122
51.75652200257258,74.88277788223783,112.46335118733744
67.30766773378973,53.98216395216213,469.03441901097733
28.33814685424096,79.4374435693388,29.677918804596626
74.12919720254325,80.90761178691591,192.8881708481597
17.347866502918393,54.737561618834555,53.49684738174444
81.96505777938168,80.47815602460723,219.59715869673946
71.13461567573093,85.87830281027558,102.91147931200389
53.21470680963453,63.09521466163518,272.58321973376354
94.68853636586064,64.24633322478758,748.0243505277347
67.99849425691875,40.810443165761754,499.82019432881054
69.60236273622014,79.98591128155189,207.8187029312697
54.01793358531728,82.19589984341397,81.43829924665971
36.98190729273257,87.53906232935236,12.227833016191774
92.70345053817833,30.329441019904145,767.7148527033435
75.65983905386065,63.8377342309482,454.7647450009687
80.79029715578858,31.22101202647017,581.259085602673
63.17314442115769,42.45862167628255,389.07732635119885
78.21853636885585,71.99482127776056,359.32305923629644
91.81374043110554,45.33182302941236,855.3045757090963
14.44746416663155,57.569502950778784,-6.908361330281046
31.444965022915945,36.73422739216147,76.90235445761306
76.82991795714698,20.62120285653186,398.64066379329626
73.08683235480684,57.19768638703896,502.52063950892165
29.994585237473178,21.012695374182528,75.28098152610553
50.99022292569637,30.765349160083765,220.97451978692695
60.47720218445692,81.86700861145985,88.38874959962659
82.48722346040103,39.8393947741487,684.324355078226
41.83861632695333,75.95684030376702,75.8002046760746
91.9585768827102,71.09388432300292,519.0933570050826
35.47232749565994,87.74085381734824,35.72766562114803
29.79064014741168,41.85062200999211,64.93703895612808
12.85042606180844,58.66557753710174,51.62674509950885
45.982592675596,74.72712102769057,94.21350721986582
41.53863071091244,21.320524304682685,129.75580377315208
85.11071519644484,52.77092999177092,735.6436643414196
87.19350821830602,82.25766375226856,209.09970090371792
74.36448062337118,42.82608637480861,563.9623724805278
23.610073194074733,41.3220586937371,35.355758170309905
94.15184128658066,29.145126514258965,725.8055266078006
13.42673908216782,41.30216895516168,26.41904799138147
89.50198679471667,16.362986347202238,452.29186661496567
50.991728196358196,15.548096819329025,69.1934879720532
63.2526943104081,18.364101056805193,255.467041508434
32.579670255322,17.575644188072346,35.97581780525139
16.41629832680404,62.13249905535575,31.606827317632323
70.0839374739285,67.7191548579452,380.68583114553496
